cte_corr,he_corr,ce_crash,cm_crash
0.09923994777070567,-0.05059582827812021,0.7073799320088758,0.7283729629925897
-0.011709327163769963,-0.3109247741342485,0.8101736080643631,0.7568439616158051
-0.011709327163769963,0.2167360364803825,0.6617083478269745,0.7346544012203868
-0.011709327163769963,-0.05059582827812021,0.7353187306488256,0.7455742594461103
-0.09499565435689565,-0.2477892113807955,0.8303850302349776,0.7520220259809512
-0.09499565435689565,0.2482216617825418,0.7265027569636212,0.7364864451350469
-0.09499565435689565,-0.011917464006161697,0.7961545211915717,0.7570064275456213
0.21569378975397155,-0.2477892113807955,0.7835848642532617,0.7485354468418356
0.21569378975397155,0.2482216617825418,0.5964198184112376,0.7323015871082269
0.21569378975397155,-0.011917464006161697,0.7168263420614999,0.7528953921970887
-0.01707076263675846,-0.2477892113807955,0.7963620961940644,0.7522243682713683
-0.01707076263675846,0.2482216617825418,0.6531162323537951,0.7375317739567311
-0.01707076263675846,-0.011917464006161697,0.7462739531836529,0.755615717086658
-0.13366727192648956,-0.25125134707017616,0.8588287116238408,0.7610158986440938
-0.13366727192648956,0.21394873218948962,0.7592895838706192,0.7665272328004583
-0.13366727192648956,-0.04858543036910879,0.8135001355533575,0.7761513189998126
0.19065161268478842,-0.25125134707017616,0.7795160185730602,0.7280352275502572
0.19065161268478842,0.21394873218948962,0.5958507807347725,0.7344691799571774
0.19065161268478842,-0.04858543036910879,0.6948817551917186,0.7440290681979556
0.04222508852955852,-0.25125134707017616,0.8100424808865898,0.7341196789705576
0.04222508852955852,0.21394873218948962,0.6812294349580719,0.7403454700272394
0.04222508852955852,-0.04858543036910879,0.751866601978553,0.7498864207100812
-0.1338457862088166,-0.24415460582328785,0.8362532012574209,0.7177086445974415
-0.1338457862088166,0.24410110593581644,0.7162661849246604,0.7088498925386524
-0.1338457862088166,0.06948935493934742,0.7734841829194413,0.7045027111388558
0.16902508500509594,-0.24415460582328785,0.7810635073880929,0.7487960923591634
0.16902508500509594,0.24410110593581644,0.5978376887057083,0.7415808380858107
0.16902508500509594,0.06948935493934742,0.6869161464783264,0.7376089544933346
-0.00704474278263054,-0.24415460582328785,0.8142926216234923,0.7507918829796209
-0.00704474278263054,0.24410110593581644,0.6703484502133382,0.7410398144357394
-0.00704474278263054,0.06948935493934742,0.7372066363701768,0.7354817623742897
-0.13876757330355358,-0.1637228474518624,0.8609556343651334,0.7492534152586628
-0.13876757330355358,0.26045680543814503,0.7427503735195333,0.74291487781299
-0.13876757330355358,0.02686646496031028,0.7822332014228166,0.7268758666228358
0.12748173148475875,-0.1637228474518624,0.8102096510079339,0.7502400795602469
0.12748173148475875,0.26045680543814503,0.6305867300576243,0.7392051735278732
0.12748173148475875,0.02686646496031028,0.6987061885398547,0.7286621353292069
0.038905769395627156,-0.1637228474518624,0.8099758965116995,0.7426507398796376
0.038905769395627156,0.26045680543814503,0.6490349404919608,0.7356394916110713
0.038905769395627156,0.02686646496031028,0.708408522570288,0.7217053873507042
-0.06590717770683403,-0.27204362117068287,0.8215635256993588,0.7243293599184492
-0.06590717770683403,0.23105957799737942,0.7046715958347609,0.7296848001112934
-0.06590717770683403,-0.061280396372585776,0.7594887284346394,0.7207413525133253
0.073712316968705,-0.27204362117068287,0.8078281760382173,0.7506380442858491
0.073712316968705,0.23105957799737942,0.6447411933140244,0.7574486617726859
0.073712316968705,-0.061280396372585776,0.7185058208552763,0.7490668232174327
0.015741583194081213,-0.27204362117068287,0.7991943251431081,0.7327519003114232
0.015741583194081213,0.23105957799737942,0.6559647573389815,0.735785347421024
0.015741583194081213,-0.061280396372585776,0.7207934089308048,0.7269262400400305
-0.12577424076235505,-0.25504993353959976,0.8215040729481375,0.723879660257054
-0.12577424076235505,0.25057624801341455,0.7272129290044242,0.7410659288424561
-0.12577424076235505,-0.016942314396978124,0.7807887685038656,0.7359489418671181
0.10846259981981798,-0.25504993353959976,0.7842991209122709,0.7331048545597576
0.10846259981981798,0.25057624801341455,0.6288590192521075,0.7495277885291177
0.10846259981981798,-0.016942314396978124,0.7048691314835456,0.7460368858230841
-0.006693721955007109,-0.25504993353959976,0.8020164077559127,0.720559653297715
-0.006693721955007109,0.25057624801341455,0.6711244493726549,0.7368507970590579
-0.006693721955007109,-0.016942314396978124,0.740978695996497,0.7325097082322216
-0.15639200211357773,-0.26011596739972553,0.8535192145560834,0.7536010880042574
-0.15639200211357773,0.2718993964856398,0.7372547217732766,0.720271469034707
-0.15639200211357773,0.01200698675455639,0.7930193158540068,0.7405198216576616
0.16592052696722756,-0.26011596739972553,0.7649139831050027,0.7423535638741078
0.16592052696722756,0.2718993964856398,0.559516971986536,0.7075523515686208
0.16592052696722756,0.01200698675455639,0.6577382792274805,0.7283324194397933
0.003484507445334145,-0.26011596739972553,0.8119857807339272,0.7521968641752712
0.003484507445334145,0.2718993964856398,0.6648604814266494,0.7182700451882313
0.003484507445334145,0.01200698675455639,0.7357230582196214,0.738443596634017
-0.08552628057863888,-0.17696343992276503,0.8341583413105332,0.7417608845182664
-0.08552628057863888,0.26799232282118124,0.7404270155819663,0.7620364691221762
-0.08552628057863888,-0.014673724437847676,0.7856898037414142,0.7397615219714536
0.12219392267289317,-0.17696343992276503,0.7675964984022529,0.7292538217177297
0.12219392267289317,0.26799232282118124,0.616049489972629,0.7512189530411864
0.12219392267289317,-0.014673724437847676,0.6860358945310171,0.7268947354748999
-0.07906417282412254,-0.17696343992276503,0.8206333000614349,0.736735029208282
-0.07906417282412254,0.26799232282118124,0.6975543119013067,0.7563424598286492
-0.07906417282412254,-0.014673724437847676,0.7497164215586215,0.7346253953730253
-0.16655899422429873,-0.22639733432879391,0.837777805157544,0.7226524555623175
-0.16655899422429873,0.1890813179856342,0.7289678114796267,0.7178899080975742
-0.16655899422429873,0.017099426546902757,0.7897989700885266,0.7345615077271201
0.1556638791635306,-0.22639733432879391,0.7949101155848687,0.754625647608446
0.1556638791635306,0.1890813179856342,0.6350613780393424,0.751316738179013
0.1556638791635306,0.017099426546902757,0.7186432601654815,0.7667663399817056
-0.040658876204246325,-0.22639733432879391,0.8028701995990506,0.7225527299764735
-0.040658876204246325,0.1890813179856342,0.6684205595193291,0.7198419588323215
-0.040658876204246325,0.017099426546902757,0.7462781371044508,0.7362294669194129
-0.1714546037822198,-0.25563890167998693,0.8345821768287167,0.7295215682504125
-0.1714546037822198,0.22838504876057628,0.7439358175599964,0.7285159139915952
-0.1714546037822198,0.017950875708087767,0.8008167359417842,0.7443805779154882
0.19373965050211803,-0.25563890167998693,0.7605810565145131,0.7289435930963863
0.19373965050211803,0.22838504876057628,0.5925683993691186,0.7288795166352475
0.19373965050211803,0.017950875708087767,0.6796519649653472,0.7438226979104817
-0.024982640129946707,-0.25563890167998693,0.7723434378405016,0.7143511276778168
-0.024982640129946707,0.22838504876057628,0.617078002868784,0.715983864590551
-0.024982640129946707,0.017950875708087767,0.7019090467050786,0.7291835218607122
-0.11508748204816324,-0.24172693718718002,0.8590254597087588,0.7694532262883125
-0.11508748204816324,0.20477769583477304,0.7419460573320058,0.7453949822692891
-0.11508748204816324,-0.08121350082622565,0.794037346044,0.7330084103077605
0.1276738952841823,-0.24172693718718002,0.8018343321585767,0.760666496707074
0.1276738952841823,0.20477769583477304,0.612883644354721,0.7359290722704545
0.1276738952841823,-0.08121350082622565,0.6847886508929337,0.7240177586714359
-0.05026995457651955,-0.24172693718718002,0.8308102784578776,0.7519302679850278
-0.05026995457651955,0.20477769583477304,0.6883420446236878,0.72998625051119
-0.05026995457651955,-0.08121350082622565,0.7456300400760265,0.7148877318216649
-0.1553907115929165,-0.19276155833991576,0.8438894414066221,0.7255581880624778
-0.1553907115929165,0.22964077236768693,0.7490735637937209,0.730409543010747
-0.1553907115929165,0.023784431759003796,0.7834345470158474,0.7182789919759666
0.09306011500019294,-0.19276155833991576,0.7878126297253383,0.7308582169397836
0.09306011500019294,0.22964077236768693,0.6298687001529295,0.7355209050393892
0.09306011500019294,0.023784431759003796,0.6797057213898392,0.7209351014456749
-0.020747452978673104,-0.19276155833991576,0.8050973273239186,0.722586630676691
-0.020747452978673104,0.22964077236768693,0.6675650142133993,0.7280114227946539
-0.020747452978673104,0.023784431759003796,0.7197373891654294,0.7197329628494078
-0.09510146846123145,-0.2375384566639931,0.8176682189041792,0.7328521482546332
-0.09510146846123145,0.27834626694822345,0.6998716244472258,0.7296797293728716
-0.09510146846123145,0.01123605902145674,0.7677373224686386,0.729665681208666
0.13591950933274616,-0.2375384566639931,0.7933832885949845,0.7481651337243935
0.13591950933274616,0.27834626694822345,0.6237257080496476,0.749763507576819
0.13591950933274616,0.01123605902145674,0.7170539754304415,0.7464348091730884
0.04912209151425832,-0.2375384566639931,0.7912786969242362,0.7403309414843848
0.04912209151425832,0.27834626694822345,0.6375534144535779,0.7341808832470805
0.04912209151425832,0.01123605902145674,0.7241800817182376,0.7366286512958563
